riskId,supplierVendorCode,riskType,riskScore,riskDescription,mitigationPlan,riskStatus
RISK-8d40d9ad,SUP-ae2a9fc5,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-ae2a9fc5 is 0.,N/A,Active
RISK-075196f7,SUP-ae2a9fc5,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-ae2a9fc5 is 25.,N/A,Active
RISK-ee040667,SUP-ae2a9fc5,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-ae2a9fc5 is 0.,N/A,Active
RISK-da915581,SUP-ace73ca2,Country Risk,15.0,Country Risk for supplier SUP-ace73ca2 is 15.,N/A,Active
RISK-f74ea47f,SUP-ace73ca2,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-ace73ca2 is 0.,N/A,Active
RISK-c62fe6a5,SUP-ace73ca2,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-ace73ca2 is 10.,N/A,Active
RISK-869e85e9,SUP-ace73ca2,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-ace73ca2 is 0.,N/A,Active
RISK-29c1b3e6,SUP-17196e8b,Country Risk,15.0,Country Risk for supplier SUP-17196e8b is 15.,N/A,Active
RISK-1eb236bf,SUP-17196e8b,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-17196e8b is 0.,N/A,Active
RISK-6fe4c993,SUP-17196e8b,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-17196e8b is 0.,N/A,Active
RISK-8a2d3518,SUP-17196e8b,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-17196e8b is 0.,N/A,Active
RISK-23eeae60,SUP-ae63189e,Country Risk,15.0,Country Risk for supplier SUP-ae63189e is 15.,N/A,Active
RISK-85a958f8,SUP-ae63189e,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-ae63189e is 0.,N/A,Active
RISK-344f1af9,SUP-ae63189e,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-ae63189e is 25.,N/A,Active
RISK-f8a37deb,SUP-ae63189e,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-ae63189e is 0.,N/A,Active
RISK-2261e5e6,SUP-44beba7f,Country Risk,15.0,Country Risk for supplier SUP-44beba7f is 15.,N/A,Active
RISK-9a4887ce,SUP-44beba7f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-44beba7f is 0.,N/A,Active
RISK-419a477b,SUP-44beba7f,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-44beba7f is 10.,N/A,Active
RISK-ed4e85fc,SUP-44beba7f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-44beba7f is 0.,N/A,Active
RISK-b3d795da,SUP-25a08f8d,Country Risk,0.0,Country Risk for supplier SUP-25a08f8d is 0.,N/A,Active
RISK-e0d562db,SUP-25a08f8d,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-25a08f8d is 0.,N/A,Active
RISK-f9c51a86,SUP-25a08f8d,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-25a08f8d is 0.,N/A,Active
RISK-2760c33d,SUP-25a08f8d,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-25a08f8d is 0.,N/A,Active
RISK-37971d31,SUP-ac85c96c,Country Risk,0.0,Country Risk for supplier SUP-ac85c96c is 0.,N/A,Active
RISK-5ae9f68b,SUP-ac85c96c,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-ac85c96c is 0.,N/A,Active
RISK-63909945,SUP-ac85c96c,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-ac85c96c is 10.,N/A,Active
RISK-8a87728f,SUP-ac85c96c,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-ac85c96c is 0.,N/A,Active
RISK-3a97bff2,SUP-8b893a5e,Country Risk,0.0,Country Risk for supplier SUP-8b893a5e is 0.,N/A,Active
RISK-809b0d22,SUP-8b893a5e,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-8b893a5e is 0.,N/A,Active
RISK-24b574e1,SUP-8b893a5e,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-8b893a5e is 0.,N/A,Active
RISK-0a55b9ec,SUP-8b893a5e,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-8b893a5e is 0.,N/A,Active
RISK-f8cf8574,SUP-8f16b703,Country Risk,15.0,Country Risk for supplier SUP-8f16b703 is 15.,N/A,Active
RISK-6d7d680e,SUP-8f16b703,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-8f16b703 is 0.,N/A,Active
RISK-b3e4e7a3,SUP-8f16b703,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-8f16b703 is 0.,N/A,Active
RISK-99dac4dc,SUP-8f16b703,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-8f16b703 is 0.,N/A,Active
RISK-500b922e,SUP-25297dff,Country Risk,0.0,Country Risk for supplier SUP-25297dff is 0.,N/A,Active
RISK-6774a94a,SUP-25297dff,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-25297dff is 0.,N/A,Active
RISK-4db124cb,SUP-25297dff,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-25297dff is 25.,N/A,Active
RISK-b53ec656,SUP-25297dff,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-25297dff is 0.,N/A,Active
RISK-0b45fec0,SUP-d31dcd2f,Country Risk,15.0,Country Risk for supplier SUP-d31dcd2f is 15.,N/A,Active
RISK-eb3871e0,SUP-d31dcd2f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-d31dcd2f is 0.,N/A,Active
RISK-f26a93f1,SUP-d31dcd2f,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-d31dcd2f is 0.,N/A,Active
RISK-6896c9cc,SUP-d31dcd2f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-d31dcd2f is 0.,N/A,Active
RISK-df63d884,SUP-f69864c0,Country Risk,0.0,Country Risk for supplier SUP-f69864c0 is 0.,N/A,Active
RISK-a20f78fa,SUP-f69864c0,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-f69864c0 is 0.,N/A,Active
RISK-54aadc71,SUP-f69864c0,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-f69864c0 is 0.,N/A,Active
RISK-98e35b06,SUP-f69864c0,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-f69864c0 is 0.,N/A,Active
RISK-25915385,SUP-2bcb64b9,Country Risk,0.0,Country Risk for supplier SUP-2bcb64b9 is 0.,N/A,Active
RISK-d58cca07,SUP-2bcb64b9,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-2bcb64b9 is 0.,N/A,Active
RISK-d5bc5843,SUP-2bcb64b9,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-2bcb64b9 is 0.,N/A,Active
RISK-57493684,SUP-2bcb64b9,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-2bcb64b9 is 0.,N/A,Active
RISK-24171eb6,SUP-d4b3882d,Country Risk,15.0,Country Risk for supplier SUP-d4b3882d is 15.,N/A,Active
RISK-1e2b0899,SUP-d4b3882d,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-d4b3882d is 0.,N/A,Active
RISK-22457311,SUP-d4b3882d,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-d4b3882d is 10.,N/A,Active
RISK-6d95e2da,SUP-d4b3882d,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-d4b3882d is 0.,N/A,Active
RISK-c7799796,SUP-49439d6f,Country Risk,0.0,Country Risk for supplier SUP-49439d6f is 0.,N/A,Active
RISK-2159f370,SUP-49439d6f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-49439d6f is 0.,N/A,Active
RISK-73ab59d0,SUP-49439d6f,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-49439d6f is 0.,N/A,Active
RISK-023d012e,SUP-49439d6f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-49439d6f is 0.,N/A,Active
RISK-9fce7d3c,SUP-5fc8f158,Country Risk,15.0,Country Risk for supplier SUP-5fc8f158 is 15.,N/A,Active
RISK-722fa0ef,SUP-5fc8f158,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-5fc8f158 is 0.,N/A,Active
RISK-55379706,SUP-5fc8f158,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-5fc8f158 is 25.,N/A,Active
RISK-3c1de2d1,SUP-5fc8f158,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-5fc8f158 is 0.,N/A,Active
RISK-986e36aa,SUP-935de865,Country Risk,15.0,Country Risk for supplier SUP-935de865 is 15.,N/A,Active
RISK-4191ab4e,SUP-935de865,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-935de865 is 0.,N/A,Active
RISK-8ee84d8e,SUP-935de865,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-935de865 is 0.,N/A,Active
RISK-21ef674c,SUP-935de865,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-935de865 is 0.,N/A,Active
RISK-8a295ce0,SUP-db22ca64,Country Risk,15.0,Country Risk for supplier SUP-db22ca64 is 15.,N/A,Active
RISK-60ab32c6,SUP-db22ca64,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-db22ca64 is 0.,N/A,Active
RISK-c982a744,SUP-db22ca64,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-db22ca64 is 0.,N/A,Active
RISK-42d0ebb4,SUP-db22ca64,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-db22ca64 is 0.,N/A,Active
RISK-a79085e9,SUP-f37582a8,Country Risk,0.0,Country Risk for supplier SUP-f37582a8 is 0.,N/A,Active
RISK-e4ea8a2f,SUP-f37582a8,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-f37582a8 is 0.,N/A,Active
RISK-4dc506ff,SUP-f37582a8,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-f37582a8 is 10.,N/A,Active
RISK-8298a0cb,SUP-f37582a8,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-f37582a8 is 0.,N/A,Active
RISK-9e86e45c,SUP-6fb663c2,Country Risk,0.0,Country Risk for supplier SUP-6fb663c2 is 0.,N/A,Active
RISK-a8f3814d,SUP-6fb663c2,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-6fb663c2 is 0.,N/A,Active
RISK-47a16b90,SUP-6fb663c2,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-6fb663c2 is 10.,N/A,Active
RISK-5b66752a,SUP-6fb663c2,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-6fb663c2 is 0.,N/A,Active
RISK-1e18afd4,SUP-307c7e0f,Country Risk,15.0,Country Risk for supplier SUP-307c7e0f is 15.,N/A,Active
RISK-a5634c45,SUP-307c7e0f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-307c7e0f is 0.,N/A,Active
RISK-2aa387b9,SUP-307c7e0f,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-307c7e0f is 0.,N/A,Active
RISK-3d6dc1b3,SUP-307c7e0f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-307c7e0f is 0.,N/A,Active
RISK-76f1c453,SUP-dd791f34,Country Risk,15.0,Country Risk for supplier SUP-dd791f34 is 15.,N/A,Active
RISK-be298167,SUP-dd791f34,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-dd791f34 is 0.,N/A,Active
RISK-5a2b6ba8,SUP-dd791f34,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-dd791f34 is 0.,N/A,Active
RISK-72e4a3e0,SUP-dd791f34,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-dd791f34 is 0.,N/A,Active
RISK-21ba3e67,SUP-052180d7,Country Risk,0.0,Country Risk for supplier SUP-052180d7 is 0.,N/A,Active
RISK-eab20052,SUP-052180d7,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-052180d7 is 0.,N/A,Active
RISK-8e29c71b,SUP-052180d7,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-052180d7 is 10.,N/A,Active
RISK-4c99dac3,SUP-052180d7,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-052180d7 is 0.,N/A,Active
RISK-1b39b8d9,SUP-b84bb2c6,Country Risk,15.0,Country Risk for supplier SUP-b84bb2c6 is 15.,N/A,Active
RISK-0704cae6,SUP-b84bb2c6,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-b84bb2c6 is 0.,N/A,Active
RISK-8102e73f,SUP-b84bb2c6,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-b84bb2c6 is 0.,N/A,Active
RISK-1b4363f6,SUP-b84bb2c6,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-b84bb2c6 is 0.,N/A,Active
RISK-b5d9dd19,SUP-3c5f2aeb,Country Risk,15.0,Country Risk for supplier SUP-3c5f2aeb is 15.,N/A,Active
RISK-804b985e,SUP-3c5f2aeb,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-3c5f2aeb is 0.,N/A,Active
RISK-e81d8a83,SUP-3c5f2aeb,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-3c5f2aeb is 25.,N/A,Active
RISK-39530eb5,SUP-3c5f2aeb,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-3c5f2aeb is 0.,N/A,Active
RISK-545f0875,SUP-142893ff,Country Risk,15.0,Country Risk for supplier SUP-142893ff is 15.,N/A,Active
RISK-86635daa,SUP-142893ff,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-142893ff is 0.,N/A,Active
RISK-0b12c7e9,SUP-142893ff,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-142893ff is 0.,N/A,Active
RISK-26176510,SUP-142893ff,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-142893ff is 0.,N/A,Active
RISK-dea23012,SUP-8ca8bae7,Country Risk,15.0,Country Risk for supplier SUP-8ca8bae7 is 15.,N/A,Active
RISK-5928e871,SUP-8ca8bae7,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-8ca8bae7 is 0.,N/A,Active
RISK-8a7be8ad,SUP-8ca8bae7,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-8ca8bae7 is 0.,N/A,Active
RISK-3b349285,SUP-8ca8bae7,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-8ca8bae7 is 0.,N/A,Active
RISK-e2ef8d55,SUP-7562c21f,Country Risk,15.0,Country Risk for supplier SUP-7562c21f is 15.,N/A,Active
RISK-8f896cad,SUP-7562c21f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-7562c21f is 0.,N/A,Active
RISK-370996c0,SUP-7562c21f,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-7562c21f is 10.,N/A,Active
RISK-2282abcc,SUP-7562c21f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-7562c21f is 0.,N/A,Active
RISK-a68be418,SUP-9ec2ea9a,Country Risk,15.0,Country Risk for supplier SUP-9ec2ea9a is 15.,N/A,Active
RISK-9988fda3,SUP-9ec2ea9a,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-9ec2ea9a is 0.,N/A,Active
RISK-fe99ed19,SUP-9ec2ea9a,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-9ec2ea9a is 25.,N/A,Active
RISK-bdcea975,SUP-9ec2ea9a,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-9ec2ea9a is 0.,N/A,Active
RISK-616d7de7,SUP-052690a9,Country Risk,30.0,Country Risk for supplier SUP-052690a9 is 30.,N/A,Active
RISK-55552344,SUP-052690a9,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-052690a9 is 0.,N/A,Active
RISK-466c282b,SUP-052690a9,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-052690a9 is 0.,N/A,Active
RISK-fe91659b,SUP-052690a9,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-052690a9 is 0.,N/A,Active
RISK-9b0d4e58,SUP-7f19809c,Country Risk,15.0,Country Risk for supplier SUP-7f19809c is 15.,N/A,Active
RISK-64d20f3b,SUP-7f19809c,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-7f19809c is 0.,N/A,Active
RISK-5f071f5a,SUP-7f19809c,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-7f19809c is 0.,N/A,Active
RISK-af419a91,SUP-7f19809c,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-7f19809c is 0.,N/A,Active
RISK-0998d13a,SUP-f7b28c6b,Country Risk,15.0,Country Risk for supplier SUP-f7b28c6b is 15.,N/A,Active
RISK-f7991896,SUP-f7b28c6b,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-f7b28c6b is 0.,N/A,Active
RISK-dcb98e01,SUP-f7b28c6b,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-f7b28c6b is 10.,N/A,Active
RISK-ac85da64,SUP-f7b28c6b,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-f7b28c6b is 0.,N/A,Active
RISK-b8c81f84,SUP-2e75bb4f,Country Risk,15.0,Country Risk for supplier SUP-2e75bb4f is 15.,N/A,Active
RISK-5332a16d,SUP-2e75bb4f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-2e75bb4f is 0.,N/A,Active
RISK-3d3472fb,SUP-2e75bb4f,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-2e75bb4f is 25.,N/A,Active
RISK-0e335d9c,SUP-2e75bb4f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-2e75bb4f is 0.,N/A,Active
RISK-25e9d80a,SUP-4228189e,Country Risk,15.0,Country Risk for supplier SUP-4228189e is 15.,N/A,Active
RISK-48a5c6c9,SUP-4228189e,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-4228189e is 0.,N/A,Active
RISK-9202f0b5,SUP-4228189e,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-4228189e is 0.,N/A,Active
RISK-56b440f3,SUP-4228189e,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-4228189e is 0.,N/A,Active
RISK-8092f00f,SUP-f374e72a,Country Risk,15.0,Country Risk for supplier SUP-f374e72a is 15.,N/A,Active
RISK-d90933bd,SUP-f374e72a,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-f374e72a is 0.,N/A,Active
RISK-fab9214f,SUP-f374e72a,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-f374e72a is 0.,N/A,Active
RISK-9daee7dd,SUP-f374e72a,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-f374e72a is 0.,N/A,Active
RISK-1e1d4204,SUP-3dbd3b20,Country Risk,15.0,Country Risk for supplier SUP-3dbd3b20 is 15.,N/A,Active
RISK-9b768415,SUP-3dbd3b20,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-3dbd3b20 is 0.,N/A,Active
RISK-c310a100,SUP-3dbd3b20,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-3dbd3b20 is 0.,N/A,Active
RISK-ac9bb366,SUP-3dbd3b20,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-3dbd3b20 is 0.,N/A,Active
RISK-652238e6,SUP-db388ee6,Country Risk,0.0,Country Risk for supplier SUP-db388ee6 is 0.,N/A,Active
RISK-6eac8e2b,SUP-db388ee6,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-db388ee6 is 0.,N/A,Active
RISK-3160509c,SUP-db388ee6,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-db388ee6 is 25.,N/A,Active
RISK-2cdaa124,SUP-db388ee6,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-db388ee6 is 0.,N/A,Active
RISK-c26e76dc,SUP-6b696345,Country Risk,15.0,Country Risk for supplier SUP-6b696345 is 15.,N/A,Active
RISK-8e380d65,SUP-6b696345,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-6b696345 is 0.,N/A,Active
RISK-a943e8cb,SUP-6b696345,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-6b696345 is 0.,N/A,Active
RISK-dacfeab1,SUP-6b696345,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-6b696345 is 0.,N/A,Active
