invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-8b5cb354,PO-19e3c36980,7711.84,2025-10-12T08:32:45,2025-11-11T08:32:45,2025-11-01T08:32:45,paid,False,9074359493951,GL-1033,CC-106,Invoice for PO PO-19e3c36980,2025-10-14 08:32:45
INV-b7a534be,PO-19e3c36980,6285.72,2025-10-13T08:32:45,2025-11-12T08:32:45,2025-11-08T08:32:45,paid,False,8700594122394,GL-1157,CC-106,Invoice for PO PO-19e3c36980,2025-10-21 08:32:45
INV-df335c3e,PO-1a6b79e9fa,141.57,2024-11-14T09:45:48,2025-01-13T09:45:48,2024-12-31T09:45:48,paid,False,8641425300416,GL-1049,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-1a6b79e9fa,2024-11-24 09:45:48
INV-37b719d2,PO-1a6b79e9fa,158.67,2024-11-15T09:45:48,2025-01-14T09:45:48,2025-01-04T09:45:48,paid,False,2939655357239,GL-1184,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-1a6b79e9fa,2024-11-25 09:45:48
INV-33390ecf,PO-1a6b79e9fa,165.11,2024-11-13T09:45:48,2025-01-12T09:45:48,2025-02-11T09:45:48,paid,True,3174920244824,GL-1112,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-1a6b79e9fa,2024-11-21 09:45:48
INV-bf5d93bf,PO-1a7f735253,61058.03,2025-09-20T08:08:47,2025-12-19T08:08:47,2025-12-16T08:08:47,paid,False,9455548970499,GL-1033,CC-180,Invoice for PO PO-1a7f735253,2025-09-21 08:08:47
INV-0254f2ed,PO-1a7f735253,55335.74,2025-09-21T08:08:47,2025-12-20T08:08:47,2025-12-05T08:08:47,paid,False,9641888756682,GL-1156,CC-180,Invoice for PO PO-1a7f735253,2025-10-01 08:08:47
INV-9f9da320,PO-1a7f735253,50668.19,2025-09-24T08:08:47,2025-12-23T08:08:47,2025-12-11T08:08:47,paid,False,3888943637562,GL-1026,CC-180,Invoice for PO PO-1a7f735253,2025-09-26 08:08:47
INV-f4817237,PO-1af5838410,1656.79,2025-10-03T08:19:11,2026-01-01T08:19:11,2026-01-14T08:19:11,paid,True,2881165311938,GL-1200,CC-162,Invoice for PO PO-1af5838410,2025-10-12 08:19:11
INV-8ab86daa,PO-1af5838410,1949.35,2025-10-03T08:19:11,2026-01-01T08:19:11,2025-12-30T08:19:11,paid,False,1401218052895,GL-1198,CC-162,Invoice for PO PO-1af5838410,2025-10-11 08:19:11
INV-248a498e,PO-1af5838410,1792.82,2025-10-02T08:19:11,2025-12-31T08:19:11,2025-12-24T08:19:11,paid,False,2308505527922,GL-1104,CC-162,Invoice for PO PO-1af5838410,2025-10-07 08:19:11
INV-2fad1129,PO-1afa57d089,1477.48,2024-05-11T03:35:28,2024-06-10T03:35:28,2024-06-01T03:35:28,paid,False,2596618487640,GL-1090,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-1afa57d089,2024-05-20 03:35:28
INV-3aa598f7,PO-1afa57d089,1620.66,2024-05-13T03:35:28,2024-06-12T03:35:28,2024-07-07T03:35:28,paid,True,5637479791549,GL-1041,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-1afa57d089,2024-05-22 03:35:28
INV-af8fef0d,PO-1b21eb2d4c,543.2,2024-09-20T13:47:03,2024-11-19T13:47:03,2024-11-07T13:47:03,paid,False,0191787948958,GL-1084,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-1b21eb2d4c,2024-09-26 13:47:03
INV-a7169084,PO-1b21eb2d4c,654.99,2024-09-19T13:47:03,2024-11-18T13:47:03,2024-11-09T13:47:03,paid,False,5517080644284,GL-1111,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-1b21eb2d4c,2024-09-20 13:47:03
INV-a389132e,PO-1be81d71aa,6848.65,2024-12-02T21:14:05,2025-01-31T21:14:05,2025-01-27T21:14:05,paid,False,5247888408183,GL-1099,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-1be81d71aa,2024-12-07 21:14:05
INV-e979d21d,PO-1c2973aafc,3944.02,2024-09-06T08:22:15,2024-10-06T08:22:15,2024-10-10T08:22:15,paid,True,9320193498660,GL-1105,CC-168,Invoice for PO PO-1c2973aafc,2024-09-11 08:22:15
INV-df898455,PO-1c2973aafc,4393.75,2024-09-06T08:22:15,2024-10-06T08:22:15,2024-10-02T08:22:15,paid,False,6536388020711,GL-1016,CC-168,Invoice for PO PO-1c2973aafc,2024-09-10 08:22:15
INV-2783f140,PO-1cdeeffafb,63157.6,2023-05-06T08:30:23,2023-08-04T08:30:23,2023-07-21T08:30:23,paid,False,9265852310177,GL-1014,CC-139,Invoice for PO PO-1cdeeffafb,2023-05-14 08:30:23
INV-a765fd24,PO-1d949716d4,88238.25,2025-04-30T08:05:53,2025-07-29T08:05:53,2025-07-28T08:05:53,paid,False,8563093648860,GL-1031,CC-173,Invoice for PO PO-1d949716d4,2025-05-10 08:05:53
INV-0fcc07f9,PO-1d949716d4,102994.77,2025-04-28T08:05:53,2025-07-27T08:05:53,2025-07-24T08:05:53,paid,False,4217826277530,GL-1179,CC-173,Invoice for PO PO-1d949716d4,2025-05-03 08:05:53
INV-4cea8c25,PO-1e902bfeb2,328.17,2024-11-23T09:13:22,2025-02-21T09:13:22,2025-02-11T09:13:22,paid,False,0548799705084,GL-1116,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-1e902bfeb2,2024-11-26 09:13:22
INV-216ede64,PO-1e902bfeb2,346.52,2024-11-19T09:13:22,2025-02-17T09:13:22,2025-02-08T09:13:22,paid,False,9476312010661,GL-1199,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-1e902bfeb2,2024-11-29 09:13:22
INV-64d08040,PO-1e91b32832,415.29,2024-07-14T01:21:44,2024-08-13T01:21:44,2024-08-02T01:21:44,paid,False,2562779356507,GL-1193,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-1e91b32832,2024-07-18 01:21:44
INV-f70decce,PO-1e91b32832,412.71,2024-07-15T01:21:44,2024-08-14T01:21:44,2024-07-30T01:21:44,paid,False,3227401331626,GL-1139,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-1e91b32832,2024-07-24 01:21:44
INV-0b1e5683,PO-1e91b32832,322.39,2024-07-17T01:21:44,2024-08-16T01:21:44,2024-09-06T01:21:44,paid,True,4307094024001,GL-1116,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-1e91b32832,2024-07-23 01:21:44
INV-9bb13686,PO-1f73fad89d,29780.88,2024-01-08T08:00:22,2024-02-07T08:00:22,2024-01-29T08:00:22,paid,False,2499104957477,GL-1099,CC-114,Invoice for PO PO-1f73fad89d,2024-01-09 08:00:22
INV-0d8d75c5,PO-1f79cf754c,908.0,2024-10-15T09:53:27,2024-12-14T09:53:27,2024-12-05T09:53:27,paid,False,2960304638669,GL-1038,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-1f79cf754c,2024-10-19 09:53:27
INV-e07f2233,PO-1fa82dc032,1221.64,2023-06-14T08:32:32,2023-08-13T08:32:32,2023-08-26T08:32:32,paid,True,3592115472881,GL-1141,CC-178,Invoice for PO PO-1fa82dc032,2023-06-17 08:32:32
INV-98c29fb7,PO-1fa82dc032,1354.39,2023-06-11T08:32:32,2023-08-10T08:32:32,2023-08-02T08:32:32,paid,False,4419753479166,GL-1172,CC-178,Invoice for PO PO-1fa82dc032,2023-06-17 08:32:32
INV-58d4bddd,PO-1fa82dc032,1267.36,2023-06-14T08:32:32,2023-08-13T08:32:32,2023-09-02T08:32:32,paid,True,1113195211317,GL-1168,CC-178,Invoice for PO PO-1fa82dc032,2023-06-24 08:32:32
INV-2b7f67e3,PO-1ff15fb4a0,1651.81,2024-07-10T08:18:24,2024-10-08T08:18:24,2024-09-26T08:18:24,paid,False,2993842070509,GL-1002,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-1ff15fb4a0,2024-07-18 08:18:24
INV-1d3980a8,PO-200d4d7af0,861.34,2024-10-30T08:12:03,2024-12-29T08:12:03,2024-12-26T08:12:03,paid,False,5452067135457,GL-1058,CC-164,Invoice for PO PO-200d4d7af0,2024-11-08 08:12:03
INV-80d03c26,PO-200d4d7af0,917.2,2024-10-26T08:12:03,2024-12-25T08:12:03,2024-12-16T08:12:03,paid,False,3580592826839,GL-1112,CC-164,Invoice for PO PO-200d4d7af0,2024-11-05 08:12:03
INV-64beaf79,PO-210234cecd,90525.12,2025-11-03T08:34:03,2026-02-01T08:34:03,2026-02-25T08:34:03,paid,True,7393313082119,GL-1101,CC-179,Invoice for PO PO-210234cecd,2025-11-05 08:34:03
INV-d861e908,PO-210234cecd,85586.57,2025-11-01T08:34:03,2026-01-30T08:34:03,2026-01-17T08:34:03,paid,False,5984977471054,GL-1050,CC-179,Invoice for PO PO-210234cecd,2025-11-11 08:34:03
INV-44aaa90e,PO-210234cecd,73888.31,2025-11-01T08:34:03,2026-01-30T08:34:03,2026-01-16T08:34:03,paid,False,7416916916763,GL-1040,CC-179,Invoice for PO PO-210234cecd,2025-11-05 08:34:03
INV-ea0c4d95,PO-21e56c9c3c,2012.78,2024-05-29T07:05:28,2024-08-27T07:05:28,2024-08-25T07:05:28,paid,False,2587366314647,GL-1107,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-21e56c9c3c,2024-06-01 07:05:28
INV-8eb7d9fb,PO-21e56c9c3c,1987.22,2024-05-28T07:05:28,2024-08-26T07:05:28,2024-08-19T07:05:28,paid,False,5775358613602,GL-1093,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-21e56c9c3c,2024-06-04 07:05:28
INV-7c380ea6,PO-22913a1239,1248.93,2023-05-30T08:30:09,2023-08-28T08:30:09,2023-08-21T08:30:09,paid,False,2940964097556,GL-1027,CC-123,Invoice for PO PO-22913a1239,2023-06-09 08:30:09
INV-f78240a9,PO-22913a1239,1156.35,2023-05-31T08:30:09,2023-08-29T08:30:09,2023-08-15T08:30:09,paid,False,3429698319985,GL-1095,CC-123,Invoice for PO PO-22913a1239,2023-06-03 08:30:09
INV-eebb9533,PO-22930e29c7,1054.96,2024-11-15T08:32:24,2025-01-14T08:32:24,2024-12-30T08:32:24,paid,False,8346277354975,GL-1011,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-22930e29c7,2024-11-19 08:32:24
INV-024d35e8,PO-22930e29c7,1106.2,2024-11-13T08:32:24,2025-01-12T08:32:24,2025-01-10T08:32:24,paid,False,5564843968224,GL-1075,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-22930e29c7,2024-11-18 08:32:24
INV-4beffa6c,PO-229e990618,13528.06,2023-09-08T08:30:11,2023-10-08T08:30:11,2023-10-12T08:30:11,paid,True,5592653902503,GL-1069,CC-110,Invoice for PO PO-229e990618,2023-09-18 08:30:11
INV-1af7fd2d,PO-229e990618,14463.67,2023-09-10T08:30:11,2023-10-10T08:30:11,2023-10-04T08:30:11,paid,False,0334191828724,GL-1075,CC-110,Invoice for PO PO-229e990618,2023-09-18 08:30:11
INV-e539fcd7,PO-229e990618,11948.17,2023-09-10T08:30:11,2023-10-10T08:30:11,2023-10-13T08:30:11,paid,True,3213112715763,GL-1109,CC-110,Invoice for PO PO-229e990618,2023-09-17 08:30:11
INV-b18c5595,PO-2392e8b71b,248.72,2025-01-08T16:11:48,2025-02-07T16:11:48,2025-02-03T16:11:48,paid,False,3779350144791,GL-1089,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-2392e8b71b,2025-01-12 16:11:48
INV-e99be549,PO-2532a2923f,1067.79,2024-12-19T17:16:08,2025-03-19T17:16:08,2025-03-04T17:16:08,paid,False,5116091040476,GL-1148,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-2532a2923f,2024-12-22 17:16:08
INV-b4e218ef,PO-2532a2923f,932.21,2024-12-20T17:16:08,2025-03-20T17:16:08,2025-03-08T17:16:08,paid,False,9242311308401,GL-1164,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-2532a2923f,2024-12-26 17:16:08
INV-61ebf1df,PO-25730c2837,2261.66,2024-01-15T08:26:18,2024-04-14T08:26:18,2024-04-10T08:26:18,paid,False,1488048059621,GL-1059,CC-139,Invoice for PO PO-25730c2837,2024-01-19 08:26:18
INV-08ea3d52,PO-25730c2837,2099.4,2024-01-13T08:26:18,2024-04-12T08:26:18,2024-04-05T08:26:18,paid,False,9544418205431,GL-1070,CC-139,Invoice for PO PO-25730c2837,2024-01-14 08:26:18
INV-12152ab7,PO-25730c2837,2013.4,2024-01-14T08:26:18,2024-04-13T08:26:18,2024-04-16T08:26:18,paid,True,0955799737234,GL-1033,CC-139,Invoice for PO PO-25730c2837,2024-01-16 08:26:18
INV-25a8d3fe,PO-25c123faf2,4614.82,2024-07-18T00:46:58,2024-10-16T00:46:58,2024-10-06T00:46:58,paid,False,4031934440002,GL-1096,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-25c123faf2,2024-07-27 00:46:58
INV-f662b9a7,PO-25c123faf2,4385.18,2024-07-20T00:46:58,2024-10-18T00:46:58,2024-10-06T00:46:58,paid,False,2679489188776,GL-1075,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-25c123faf2,2024-07-28 00:46:58
INV-edc62857,PO-26ae918534,727.37,2023-02-16T08:03:59,2023-05-17T08:03:59,2023-05-02T08:03:59,paid,False,5315701533869,GL-1013,CC-148,Invoice for PO PO-26ae918534,2023-02-23 08:03:59
INV-6a87d01e,PO-26ae918534,697.81,2023-02-12T08:03:59,2023-05-13T08:03:59,2023-05-23T08:03:59,paid,True,3779016342530,GL-1194,CC-148,Invoice for PO PO-26ae918534,2023-02-15 08:03:59
INV-28be1768,PO-26ae918534,631.27,2023-02-13T08:03:59,2023-05-14T08:03:59,,overdue,False,8723008862266,GL-1137,CC-148,Invoice for PO PO-26ae918534,2023-02-16 08:03:59
INV-7ebfb6ca,PO-26e8993da9,100955.4,2024-12-10T08:30:08,2025-01-09T08:30:08,2025-01-04T08:30:08,paid,False,2647851375314,GL-1136,CC-164,Invoice for PO PO-26e8993da9,2024-12-17 08:30:08
INV-aef25ef5,PO-26e8993da9,93558.37,2024-12-07T08:30:08,2025-01-06T08:30:08,2025-01-08T08:30:08,paid,True,7456603918380,GL-1199,CC-164,Invoice for PO PO-26e8993da9,2024-12-15 08:30:08
INV-0a054b70,PO-278823ab5f,250000.0,2024-09-05T08:19:27,2024-11-04T08:19:27,2024-10-24T08:19:27,paid,False,4581056831979,GL-1180,CC-112,Invoice for PO PO-278823ab5f,2024-09-07 08:19:27
INV-62013d33,PO-27f66869e7,359.06,2024-06-01T04:05:34,2024-07-01T04:05:34,2024-06-28T04:05:34,paid,False,1864573138305,GL-1191,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-27f66869e7,2024-06-03 04:05:34
INV-cd3cfe6b,PO-27f66869e7,310.06,2024-06-01T04:05:34,2024-07-01T04:05:34,2024-06-19T04:05:34,paid,False,1165346982751,GL-1029,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-27f66869e7,2024-06-08 04:05:34
INV-61cd00a0,PO-28f4a21903,1201.03,2025-01-17T17:38:48,2025-04-17T17:38:48,,overdue,False,7672327741893,GL-1197,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-28f4a21903,2025-01-19 17:38:48
INV-db2165bf,PO-28f4a21903,1316.95,2025-01-18T17:38:48,2025-04-18T17:38:48,2025-04-10T17:38:48,paid,False,6717496061548,GL-1106,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-28f4a21903,2025-01-19 17:38:48
INV-224915c4,PO-28f4a21903,1482.02,2025-01-16T17:38:48,2025-04-16T17:38:48,2025-04-05T17:38:48,paid,False,6792276651027,GL-1129,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-28f4a21903,2025-01-21 17:38:48
INV-fab75606,PO-2945de5108,1467.21,2023-01-29T08:30:24,2023-04-29T08:30:24,2023-04-20T08:30:24,paid,False,7237254639899,GL-1091,CC-178,Invoice for PO PO-2945de5108,2023-02-06 08:30:24
INV-2ab4c2c5,PO-2945de5108,1726.67,2023-01-30T08:30:24,2023-04-30T08:30:24,2023-04-18T08:30:24,paid,False,9302916552439,GL-1062,CC-178,Invoice for PO PO-2945de5108,2023-02-01 08:30:24
INV-5b4242b4,PO-2945de5108,1565.1,2023-01-27T08:30:24,2023-04-27T08:30:24,2023-04-12T08:30:24,paid,False,5117618027222,GL-1185,CC-178,Invoice for PO PO-2945de5108,2023-02-03 08:30:24
INV-e13d3322,PO-2968a2fd59,104724.92,2025-10-26T08:33:49,2026-01-24T08:33:49,2026-01-16T08:33:49,paid,False,9553330018425,GL-1142,CC-142,Invoice for PO PO-2968a2fd59,2025-11-04 08:33:49
INV-881abc52,PO-2968a2fd59,114821.27,2025-10-25T08:33:49,2026-01-23T08:33:49,2026-01-10T08:33:49,paid,False,7240519634034,GL-1102,CC-142,Invoice for PO PO-2968a2fd59,2025-10-26 08:33:49
INV-d98622d9,PO-2991ec180f,7376.33,2025-12-02T08:15:22,2026-01-01T08:15:22,2025-12-18T08:15:22,paid,False,4795873127003,GL-1023,CC-142,Invoice for PO PO-2991ec180f,2025-12-04 08:15:22
INV-484ef173,PO-29a0e78c75,4554.1,2024-05-16T05:56:24,2024-06-15T05:56:24,2024-06-09T05:56:24,paid,False,1552083175339,GL-1053,CC-MKT-EL_MD_2024_001,Invoice for PO PO-29a0e78c75,2024-05-25 05:56:24
INV-5727a4a1,PO-29a0e78c75,5194.0,2024-05-16T05:56:24,2024-06-15T05:56:24,2024-06-11T05:56:24,paid,False,7292647608678,GL-1186,CC-MKT-EL_MD_2024_001,Invoice for PO PO-29a0e78c75,2024-05-23 05:56:24
INV-1f544984,PO-2a98c09aa3,367.82,2025-01-09T22:02:36,2025-04-09T22:02:36,2025-04-03T22:02:36,paid,False,2661817349911,GL-1197,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-2a98c09aa3,2025-01-10 22:02:36
INV-c7b290af,PO-2a98c09aa3,356.18,2025-01-08T22:02:36,2025-04-08T22:02:36,2025-03-28T22:02:36,paid,False,1705825573294,GL-1125,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-2a98c09aa3,2025-01-17 22:02:36
INV-0341b5a9,PO-2acf040792,6579.82,2024-11-28T01:00:08,2025-02-26T01:00:08,2025-02-24T01:00:08,paid,False,7247270834840,GL-1139,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-2acf040792,2024-12-07 01:00:08
INV-1ebde88b,PO-2acf040792,7081.87,2024-11-30T01:00:08,2025-02-28T01:00:08,2025-02-24T01:00:08,paid,False,3261504689536,GL-1190,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-2acf040792,2024-12-02 01:00:08
INV-b9a20b1c,PO-2acf040792,6338.31,2024-11-28T01:00:08,2025-02-26T01:00:08,2025-02-25T01:00:08,paid,False,5694972891855,GL-1099,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-2acf040792,2024-12-05 01:00:08
INV-4b8532aa,PO-2ae620b5d9,27702.27,2024-11-15T20:11:52,2025-01-14T20:11:52,2025-01-12T20:11:52,paid,False,9646162053907,GL-1166,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-2ae620b5d9,2024-11-22 20:11:52
INV-66989be6,PO-2af6339d81,44094.24,2024-11-18T08:17:59,2025-02-16T08:17:59,2025-02-14T08:17:59,paid,False,0810579814058,GL-1058,CC-125,Invoice for PO PO-2af6339d81,2024-11-28 08:17:59
INV-79b7fc71,PO-2b3a22f884,35181.81,2023-10-09T08:14:09,2023-11-08T08:14:09,2023-11-04T08:14:09,paid,False,8401781203017,GL-1057,CC-164,Invoice for PO PO-2b3a22f884,2023-10-16 08:14:09
INV-cf2bd529,PO-2b3a22f884,30035.61,2023-10-06T08:14:09,2023-11-05T08:14:09,2023-11-12T08:14:09,paid,True,4024848549978,GL-1097,CC-164,Invoice for PO PO-2b3a22f884,2023-10-09 08:14:09
INV-d88b5103,PO-2b3a22f884,32466.88,2023-10-06T08:14:09,2023-11-05T08:14:09,2023-10-28T08:14:09,paid,False,7187189933541,GL-1119,CC-164,Invoice for PO PO-2b3a22f884,2023-10-07 08:14:09
INV-9259462c,PO-2b614e8430,2785.8,2024-03-06T17:24:47,2024-05-05T17:24:47,2024-05-02T17:24:47,paid,False,4918577662889,GL-1115,CC-MKT-ADIDAS_OCR_2024_001,Invoice for PO PO-2b614e8430,2024-03-13 17:24:47
INV-02c8db72,PO-2b8f0a021a,6475.87,2024-02-14T20:16:26,2024-04-14T20:16:26,,overdue,False,3363816399827,GL-1126,CC-MKT-NS_FIT_2024_001,Invoice for PO PO-2b8f0a021a,2024-02-20 20:16:26
INV-e6836f46,PO-2bcba369db,92765.13,2023-11-13T08:32:23,2024-01-12T08:32:23,2023-12-29T08:32:23,paid,False,7635093331453,GL-1106,CC-101,Invoice for PO PO-2bcba369db,2023-11-18 08:32:23
INV-c614edb0,PO-2c63f3fdda,231.83,2024-07-19T11:29:32,2024-08-18T11:29:32,2024-08-08T11:29:32,paid,False,7238087784350,GL-1165,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-2c63f3fdda,2024-07-27 11:29:32
INV-226f2ee8,PO-2c63f3fdda,240.81,2024-07-19T11:29:32,2024-08-18T11:29:32,2024-08-15T11:29:32,paid,False,1106761455543,GL-1030,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-2c63f3fdda,2024-07-26 11:29:32
INV-b913f12d,PO-2c63f3fdda,209.49,2024-07-18T11:29:32,2024-08-17T11:29:32,2024-08-13T11:29:32,paid,False,6672429331092,GL-1019,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-2c63f3fdda,2024-07-20 11:29:32
INV-8dc31ee5,PO-2d952e69d0,212.03,2024-05-20T09:05:33,2024-06-19T09:05:33,2024-06-04T09:05:33,paid,False,0093699677561,GL-1051,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-2d952e69d0,2024-05-29 09:05:33
INV-66af1d90,PO-2de2f20cd3,1392.85,2024-06-19T00:24:18,2024-09-17T00:24:18,2024-09-11T00:24:18,paid,False,1572671689376,GL-1046,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-2de2f20cd3,2024-06-24 00:24:18
INV-06e7dafe,PO-2ed01355b5,77478.8,2024-07-03T08:28:20,2024-08-02T08:28:20,2024-07-20T08:28:20,paid,False,4772408073578,GL-1029,CC-105,Invoice for PO PO-2ed01355b5,2024-07-06 08:28:20
INV-072a7b4b,PO-2ed01355b5,89431.34,2024-07-03T08:28:20,2024-08-02T08:28:20,2024-07-22T08:28:20,paid,False,2978641872493,GL-1049,CC-105,Invoice for PO PO-2ed01355b5,2024-07-11 08:28:20
INV-0239432c,PO-2ed01355b5,83089.85,2024-06-30T08:28:20,2024-07-30T08:28:20,2024-07-28T08:28:20,paid,False,2535497517581,GL-1054,CC-105,Invoice for PO PO-2ed01355b5,2024-07-07 08:28:20
INV-aea8dece,PO-2ed39264b4,250000.0,2024-08-02T08:13:16,2024-10-31T08:13:16,2024-10-17T08:13:16,paid,False,7776938248175,GL-1159,CC-132,Invoice for PO PO-2ed39264b4,2024-08-08 08:13:16
INV-9162714b,PO-2ed91a6d1b,4029.76,2024-09-23T17:55:39,2024-11-22T17:55:39,,overdue,False,6036435111046,GL-1040,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-2ed91a6d1b,2024-09-29 17:55:39
INV-18c99db6,PO-2ed91a6d1b,3970.24,2024-09-20T17:55:39,2024-11-19T17:55:39,2024-11-11T17:55:39,paid,False,6228067877166,GL-1104,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-2ed91a6d1b,2024-09-30 17:55:39
INV-39ad1704,PO-2f9199591c,2400.12,2024-12-04T19:50:40,2025-03-04T19:50:40,2025-02-25T19:50:40,paid,False,1536443615352,GL-1016,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-2f9199591c,2024-12-10 19:50:40
INV-05edc01f,PO-2f9199591c,2399.88,2024-12-04T19:50:40,2025-03-04T19:50:40,2025-02-17T19:50:40,paid,False,3937174977029,GL-1084,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-2f9199591c,2024-12-13 19:50:40
INV-9b9aa19d,PO-2ffe890f04,112342.63,2023-10-28T08:16:17,2023-11-27T08:16:17,2023-12-20T08:16:17,paid,True,5610119086632,GL-1128,CC-173,Invoice for PO PO-2ffe890f04,2023-11-07 08:16:17
INV-98058a13,PO-2ffe890f04,96403.27,2023-10-30T08:16:17,2023-11-29T08:16:17,2023-11-15T08:16:17,paid,False,0696737120212,GL-1011,CC-173,Invoice for PO PO-2ffe890f04,2023-11-04 08:16:17
INV-d80181af,PO-3028196dc0,37158.11,2024-04-20T08:31:32,2024-06-19T08:31:32,2024-06-05T08:31:32,paid,False,2690477269758,GL-1135,CC-137,Invoice for PO PO-3028196dc0,2024-04-26 08:31:32
INV-3bfd2b9d,PO-3028196dc0,41626.44,2024-04-23T08:31:32,2024-06-22T08:31:32,2024-06-09T08:31:32,paid,False,5957352497338,GL-1009,CC-137,Invoice for PO PO-3028196dc0,2024-05-01 08:31:32
INV-bd2b0d56,PO-30e776ff5a,104.24,2024-03-29T01:28:45,2024-05-28T01:28:45,2024-05-27T01:28:45,paid,False,8763005914070,GL-1059,CC-MKT-EM_SW_2024_001,Invoice for PO PO-30e776ff5a,2024-04-03 01:28:45
INV-120514e9,PO-30e776ff5a,90.25,2024-03-29T01:28:45,2024-05-28T01:28:45,2024-05-18T01:28:45,paid,False,8491198470140,GL-1152,CC-MKT-EM_SW_2024_001,Invoice for PO PO-30e776ff5a,2024-04-06 01:28:45
INV-85e62dab,PO-30e776ff5a,99.12,2024-03-27T01:28:45,2024-05-26T01:28:45,2024-05-13T01:28:45,paid,False,5736822951040,GL-1053,CC-MKT-EM_SW_2024_001,Invoice for PO PO-30e776ff5a,2024-03-31 01:28:45
INV-10b703be,PO-30ef7fce17,5269.03,2025-12-16T08:16:18,2026-02-14T08:16:18,2026-02-03T08:16:18,paid,False,1716892788504,GL-1123,CC-123,Invoice for PO PO-30ef7fce17,2025-12-19 08:16:18
INV-9010633b,PO-3103ef855f,2607.62,2025-08-20T08:26:41,2025-09-19T08:26:41,2025-09-09T08:26:41,paid,False,2975075079856,GL-1014,CC-153,Invoice for PO PO-3103ef855f,2025-08-28 08:26:41
INV-eb6c8cb6,PO-3103ef855f,2343.54,2025-08-17T08:26:41,2025-09-16T08:26:41,2025-09-04T08:26:41,paid,False,0332923196059,GL-1060,CC-153,Invoice for PO PO-3103ef855f,2025-08-23 08:26:41
INV-450a2877,PO-3103ef855f,2199.9,2025-08-19T08:26:41,2025-09-18T08:26:41,2025-09-06T08:26:41,paid,False,2354833089656,GL-1024,CC-153,Invoice for PO PO-3103ef855f,2025-08-26 08:26:41
INV-616f6294,PO-31753cce87,4128.28,2025-07-15T08:15:41,2025-10-13T08:15:41,2025-10-04T08:15:41,paid,False,0519068570641,GL-1038,CC-128,Invoice for PO PO-31753cce87,2025-07-18 08:15:41
INV-6abde302,PO-31753cce87,4178.84,2025-07-18T08:15:41,2025-10-16T08:15:41,2025-10-06T08:15:41,paid,False,0246898386677,GL-1109,CC-128,Invoice for PO PO-31753cce87,2025-07-24 08:15:41
INV-234e3ef3,PO-31a345cb5e,2074.39,2024-04-09T02:09:27,2024-07-08T02:09:27,2024-06-26T02:09:27,paid,False,6374540031034,GL-1083,CC-MKT-NS_GG_2024_001,Invoice for PO PO-31a345cb5e,2024-04-17 02:09:27
